Unnamed: 0,car_ID,symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price,CarName_alfa-romero Quadrifoglio,CarName_audi 100 ls,CarName_audi 100ls,CarName_audi fox,CarName_bmw 320i,CarName_bmw x1,CarName_bmw x3,CarName_chevrolet monte carlo,CarName_chevrolet vega 2300,CarName_dodge challenger se,CarName_dodge colt (sw),CarName_dodge colt hardtop,CarName_dodge dart custom,CarName_dodge monaco (sw),CarName_dodge rampage,CarName_honda accord,CarName_honda accord lx,CarName_honda civic,CarName_honda civic (auto),CarName_honda civic 1300,CarName_honda civic 1500 gl,CarName_honda prelude,CarName_isuzu D-Max ,CarName_isuzu D-Max V-Cross,CarName_isuzu MU-X,CarName_maxda glc deluxe,CarName_maxda rx3,CarName_mazda 626,CarName_mazda glc,CarName_mazda glc 4,CarName_mazda glc custom,CarName_mazda glc custom l,CarName_mazda glc deluxe,CarName_mazda rx-4,CarName_mazda rx-7 gs,CarName_mazda rx2 coupe,CarName_mercury cougar,CarName_mitsubishi g4,CarName_mitsubishi lancer,CarName_mitsubishi mirage,CarName_mitsubishi montero,CarName_mitsubishi outlander,CarName_mitsubishi pajero,CarName_nissan clipper,CarName_nissan dayz,CarName_nissan fuga,CarName_nissan juke,CarName_nissan latio,CarName_nissan leaf,CarName_nissan note,CarName_nissan nv200,CarName_nissan otti,CarName_nissan rogue,CarName_nissan teana,CarName_nissan titan,CarName_peugeot 504,CarName_plymouth fury gran sedan,CarName_plymouth fury iii,CarName_plymouth satellite custom (sw),CarName_plymouth valiant,CarName_porsche macan,CarName_saab 99e,CarName_saab 99gle,CarName_saab 99le,CarName_toyota carina,CarName_toyota corolla,CarName_toyota corolla 1200,CarName_toyota corolla 1600 (sw),CarName_toyota corolla liftback,CarName_toyota corona,CarName_toyota corona hardtop,CarName_toyota corona liftback,CarName_toyota corona mark ii,CarName_toyota cressida,CarName_toyota mark ii,CarName_toyota starlet,CarName_toyota tercel,CarName_toyouta tercel,CarName_volkswagen 1131 deluxe sedan,CarName_volkswagen 411 (sw),CarName_volkswagen dasher,CarName_volkswagen rabbit,CarName_volkswagen type 3,CarName_volvo 144ea,CarName_volvo 145e (sw),CarName_volvo 244dl,CarName_volvo 245,CarName_volvo 264gl,CarName_vw dasher,CarName_vw rabbit,fueltype_gas,aspiration_turbo,doornumber_two,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_fwd,drivewheel_rwd,enginetype_l,enginetype_ohc,enginetype_ohcv,enginetype_rotor,cylindernumber_four,cylindernumber_six,cylindernumber_two,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mpfi,fuelsystem_spfi
-0.9017624061660018,-0.9017624061660018,0.1413636685513534,-1.18536227884126,-1.3997420246320391,-0.7820225417647877,0.1172906257063477,-1.3326538497294225,-1.0123126786118817,-1.0475997477647132,-0.7047820592157229,-0.20839024011346433,-0.9621782637317652,-0.45070418323792877,0.9375311419374854,1.147857497560392,-1.101533623043127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.885308352470939,-0.885308352470939,0.1413636685513534,-1.18536227884126,-1.3997420246320391,-0.7820225417647877,0.1172906257063477,-1.3199909305572024,-1.0123126786118817,-1.0475997477647132,-0.7047820592157229,-0.20839024011346433,-0.9621782637317652,-0.45070418323792877,0.9375311419374854,1.147857497560392,-0.9422781566146556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.8688542987758762,-0.8688542987758762,0.1413636685513534,-1.18536227884126,-0.5652363771883729,-0.7820225417647877,0.1172906257063477,-1.2186875771794425,0.08623290234600774,-1.0475997477647132,-0.7047820592157229,-0.20839024011346433,-0.029216507862219968,-0.45070418323792877,0.9375311419374854,1.147857497560392,-0.9650289375330087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.8524002450808134,-0.8524002450808134,0.1413636685513534,-0.25872182202506416,-0.5652363771883729,-0.7820225417647877,0.1172906257063477,-1.2060246580072225,-1.0123126786118817,-0.8374647690056444,-0.7047820592157229,-0.20839024011346433,-0.9621782637317652,-0.45070418323792877,0.9375311419374854,1.147857497560392,-0.8057734711045373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.8359461913857507,-0.8359461913857507,1.797338071581493,-0.6488862248950423,-0.3268061922044701,0.21440811400596968,-1.8619886830883297,-0.1170136091963024,-1.8078112027538016,0.21321012478969395,0.10269279505538918,0.8800173834090693,0.17810832677545674,2.121760528514521,-1.6250539793583085,-1.5918541233955237,0.001879251496995612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
-0.8194921376906878,-0.8194921376906878,1.797338071581493,-0.6488862248950423,-0.3268061922044701,0.21440811400596968,-1.8619886830883297,-0.1170136091963024,-1.8078112027538016,0.21321012478969395,0.10269279505538918,0.8800173834090693,0.17810832677545674,2.121760528514521,-1.6250539793583085,-1.5918541233955237,0.206636279762173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
-0.803038083995625,-0.803038083995625,1.797338071581493,-0.6488862248950423,-0.3268061922044701,0.21440811400596968,-1.8619886830883297,-0.1043506900240824,-1.8078112027538016,0.21321012478969395,-0.09917591851238948,0.8800173834090693,0.17810832677545674,-0.19345771206268375,-1.6250539793583085,-1.5918541233955237,0.6161503362925277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
-0.7865840303005622,-0.7865840303005622,1.797338071581493,-0.6488862248950423,-0.3268061922044701,0.21440811400596968,-1.8619886830883297,0.18689645093697763,-1.4290023817338398,0.21321012478969395,-0.09917591851238948,0.8800173834090693,1.3529490563889581,2.121760528514521,-1.8080957737365795,-0.31332203361609645,1.0711659546595886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
-0.7701299766054995,-0.7701299766054995,0.1413636685513534,0.20459840638303034,0.6269145477311474,0.745837797083705,-0.05864531285317854,-0.1043506900240824,0.1619946665500001,0.4653720993005754,0.6794605481061835,-1.296797863635998,-0.40931203803129396,-0.9651971255884187,0.022322170046130466,0.051972849178025596,-0.4758871477884183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.7536759229104367,-0.7536759229104367,-0.6866235329637164,-0.25872182202506416,0.6269145477311474,0.745837797083705,0.7330664106646911,-0.041036094162982394,0.1619946665500001,0.4653720993005754,0.6794605481061835,-0.20839024011346433,-0.40931203803129396,-0.9651971255884187,0.022322170046130466,0.051972849178025596,-0.5555148810026539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.7372218692153739,-0.7372218692153739,0.1413636685513534,0.20459840638303034,0.12837870640116372,0.745837797083705,-0.05864531285317854,-0.1043506900240824,0.1619946665500001,0.4653720993005754,0.6794605481061835,-1.296797863635998,-0.40931203803129396,-0.9651971255884187,0.022322170046130466,0.051972849178025596,-0.07774848171724004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.7207678155203111,-0.7207678155203111,-0.6866235329637164,0.20459840638303034,0.6269145477311474,0.745837797083705,0.7330664106646911,0.04253917237366961,0.1619946665500001,0.4653720993005754,0.6794605481061835,-1.296797863635998,-0.40931203803129396,-0.9651971255884187,0.022322170046130466,0.051972849178025596,-0.1573762149314757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.6878597081301856,-0.6878597081301856,-0.6866235329637164,0.20459840638303034,0.6269145477311474,0.745837797083705,0.7330664106646911,-0.003047336646322394,0.1619946665500001,0.4653720993005754,0.6794605481061835,-1.296797863635998,-0.40931203803129396,-0.9651971255884187,0.022322170046130466,0.051972849178025596,0.07013159425205474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.6714056544351228,-0.6714056544351228,-0.6866235329637164,1.6921001923248162,0.32345794866072286,0.48012295554483264,0.2492425796259916,0.6174357027924576,0.8438505443859314,2.0203709421176748,-0.6471052839106423,-0.20839024011346433,0.8346369697947663,-0.45070418323792877,-1.2589703906017664,-0.8612643578072796,1.6706490318581912,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
-0.506865117484495,-0.506865117484495,0.1413636685513534,1.1556241383785983,0.6919409618176662,1.7422684528544623,0.42517851818551783,1.2252558230590176,0.8438505443859314,2.104424933621302,-0.8778123851309599,-2.929409298919796,2.735114620640136,-0.45070418323792877,-1.2589703906017664,-1.4092066819984628,1.2663676549390577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
-0.4904110637894322,-0.4904110637894322,0.9693508700664233,-1.0390506277650169,-1.594821266891595,-0.6491651209953515,-1.3341808674097508,-1.2870673407094304,0.08623290234600774,-1.2997617222755928,-0.24336785677508743,0.8800173834090693,-0.9621782637317652,0.8355281726382962,2.0357819082071114,1.6957998217515748,-1.2621541363266995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.47395701009436947,-0.47395701009436947,0.9693508700664233,-1.0390506277650169,-1.594821266891595,-0.6491651209953515,-1.3341808674097508,-1.2212201610138864,-0.9744317965098854,-1.2997617222755928,0.10269279505538918,0.8800173834090693,-0.9621782637317652,0.8355281726382962,0.9375311419374854,1.147857497560392,-1.080147888979875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.45750295639930666,-0.45750295639930666,0.9693508700664233,-1.0390506277650169,-1.594821266891595,-0.6491651209953515,-1.3341808674097508,-1.0692651309472465,-0.9744317965098854,-1.2997617222755928,-0.24336785677508743,0.8800173834090693,-0.9621782637317652,0.8355281726382962,-0.3437614187104115,1.147857497560392,-0.9709441405717805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.40814079531411834,-0.40814079531411834,1.797338071581493,-0.4050334731013073,0.10670323503899186,0.015121982851820098,-1.9499566523680942,-0.24870796858739042,0.1619946665500001,0.2972641162933211,1.0831979752417382,-1.5688997695166302,-0.27109548160617614,-0.45070418323792877,-0.16071962433214051,0.051972849178025596,-0.5546048497659198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.3423245805338672,-0.3423245805338672,0.1413636685513534,-0.4050334731013073,0.04167682095247318,0.015121982851820098,-0.9823089902906952,-0.1550023667129624,0.1619946665500001,0.2972641162933211,1.0831979752417382,-1.5688997695166302,-0.27109548160617614,-0.45070418323792877,-0.16071962433214051,0.051972849178025596,-0.8981416416330508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.32587052683880446,-0.32587052683880446,0.1413636685513534,-0.4050334731013073,0.04167682095247318,0.015121982851820098,-0.9823089902906952,-0.0536990133352024,0.1619946665500001,0.2972641162933211,1.0831979752417382,-1.5688997695166302,-0.27109548160617614,-0.45070418323792877,-0.16071962433214051,0.051972849178025596,-0.6251322706128142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.2765083657536161,-0.2765083657536161,0.1413636685513534,-0.8439684263300297,-0.7278024124046713,-1.04773738330366,0.29322656426587396,-1.3605122719083065,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-1.237128277316511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.24360025836349053,-0.24360025836349053,0.1413636685513534,-0.8439684263300297,-0.7278024124046713,-1.04773738330366,0.29322656426587396,-1.2870673407094304,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.9754942967554511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.22714620466842775,-0.22714620466842775,0.1413636685513534,-0.8439684263300297,-0.7278024124046713,-1.04773738330366,0.29322656426587396,-1.2364156640205504,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.929992734918745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.21069215097336497,-0.21069215097336497,0.1413636685513534,-0.8439684263300297,-0.19675336403143276,-1.04773738330366,-0.14661328213294322,-1.0186134542583665,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,-0.31332203361609645,-0.8162388303269797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.1942380972783022,-0.1942380972783022,0.1413636685513534,-0.25872182202506416,-0.7278024124046713,-1.04773738330366,0.29322656426587396,0.04253917237366961,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.8276142207861563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.17778404358323943,-0.17778404358323943,0.1413636685513534,-0.8439684263300297,-0.6952892053614134,-1.04773738330366,-0.23458125141270791,-1.0084831189205905,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.713860316194391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.16132998988817665,-0.16132998988817665,0.1413636685513534,-0.8439684263300297,-0.7278024124046713,-1.04773738330366,0.29322656426587396,-1.1528403974838985,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.7821126589494503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.14487593619311387,-0.14487593619311387,0.1413636685513534,-0.8439684263300297,-0.19675336403143276,-1.04773738330366,-0.14661328213294322,-0.9856898644105945,-0.7850273859999045,-0.5432757987429503,0.10269279505538918,0.8800173834090693,-0.9276241246254857,-0.19345771206268375,0.9375311419374854,0.9652100561633308,-0.668358754357685,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.1284218824980511,-0.1284218824980511,0.9693508700664233,-0.69765677525379,-1.0420967471561817,0.08155069323653348,-0.23458125141270791,-1.0591347956094705,-0.7850273859999045,0.12915613328606682,0.10269279505538918,0.8800173834090693,-0.9276241246254857,0.06378875911256122,0.9375311419374854,0.9652100561633308,-0.6114818020618024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.1119678288029883,-0.1119678288029883,-0.6866235329637164,-0.18556599648694433,0.15005417776333868,-0.1177354379176161,0.38119453354563865,-0.25883830392516644,0.08623290234600774,0.21321012478969395,1.140874750546819,-1.5688997695166302,0.03989177035033893,0.06378875911256122,0.20536396442440147,0.41726773197214767,-0.4522263356333311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.09551377510792552,-0.09551377510792552,-0.6866235329637164,-0.18556599648694433,0.15005417776333868,-0.1177354379176161,0.38119453354563865,-0.3145551482829344,0.08623290234600774,0.21321012478969395,1.140874750546819,-1.5688997695166302,0.03989177035033893,0.06378875911256122,0.20536396442440147,0.41726773197214767,-0.31572165012321285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
